power,distance,status,total_nodes,num_honest,num_jamming,num_unconnected,num_connected,buffer_margin,trustset_configuration,num_connected_components,connected_components,avg_min_distance_jammers
0.0,16.679508889414684,Pass,1000,975,25,29,971,924,True,1,{'Component_1': 971},16.679508889414684
0.0,8.922165820160892,Fail,1000,937,63,72,928,810,True,5,"{'Component_1': 89, 'Component_2': 2, 'Component_3': 282, 'Component_4': 463, 'Component_5': 92}",8.922165820160892
0.0,7.671883048414334,Fail,1000,909,91,108,892,726,True,11,"{'Component_1': 86, 'Component_2': 2, 'Component_3': 264, 'Component_4': 2, 'Component_5': 3, 'Component_6': 86, 'Component_7': 2, 'Component_8': 90, 'Component_9': 187, 'Component_10': 84, 'Component_11': 86}",7.671883048414334
0.0,7.129234922032592,Fail,1000,888,112,133,867,663,True,16,"{'Component_1': 82, 'Component_2': 2, 'Component_3': 254, 'Component_4': 2, 'Component_5': 3, 'Component_6': 2, 'Component_7': 85, 'Component_8': 2, 'Component_9': 89, 'Component_10': 86, 'Component_11': 2, 'Component_12': 93, 'Component_13': 83, 'Component_14': 77, 'Component_15': 3, 'Component_16': 2}",7.129234922032592
0.0,7.105664337328091,Fail,1000,869,131,158,842,606,True,21,"{'Component_1': 76, 'Component_2': 2, 'Component_3': 2, 'Component_4': 82, 'Component_5': 79, 'Component_6': 2, 'Component_7': 2, 'Component_8': 84, 'Component_9': 3, 'Component_10': 2, 'Component_11': 80, 'Component_12': 2, 'Component_13': 2, 'Component_14': 89, 'Component_15': 84, 'Component_16': 2, 'Component_17': 92, 'Component_18': 82, 'Component_19': 70, 'Component_20': 3, 'Component_21': 2}",7.105664337328091
0.0,18.763867311827656,Pass,1000,975,25,32,968,924,True,1,{'Component_1': 968},18.763867311827656
0.1,15.577227089694068,Fail,1000,976,24,63,937,927,True,2,"{'Component_1': 83, 'Component_2': 854}",15.577227089694068
0.1,12.542198955460407,Fail,1000,962,38,97,903,885,True,2,"{'Component_1': 79, 'Component_2': 824}",12.542198955460407
0.1,11.233632021417447,Fail,1000,952,48,121,879,855,True,5,"{'Component_1': 77, 'Component_2': 718, 'Component_3': 5, 'Component_4': 77, 'Component_5': 2}",11.233632021417447
0.1,10.341725940785246,Fail,1000,945,55,141,859,834,True,5,"{'Component_1': 74, 'Component_2': 701, 'Component_3': 5, 'Component_4': 77, 'Component_5': 2}",10.341725940785246
0.1,9.801024224712693,Fail,1000,936,64,164,836,807,True,8,"{'Component_1': 74, 'Component_2': 67, 'Component_3': 5, 'Component_4': 276, 'Component_5': 315, 'Component_6': 21, 'Component_7': 76, 'Component_8': 2}",9.801024224712693
0.2,18.335659706729952,Pass,1000,978,22,57,943,933,True,1,{'Component_1': 943},18.335659706729952
0.2,10.230358780541852,Fail,1000,935,65,171,829,804,True,7,"{'Component_1': 67, 'Component_2': 265, 'Component_3': 84, 'Component_4': 173, 'Component_5': 83, 'Component_6': 88, 'Component_7': 69}",10.230358780541852
0.2,8.634611314571291,Fail,1000,910,90,241,759,729,True,16,"{'Component_1': 6, 'Component_2': 2, 'Component_3': 37, 'Component_4': 14, 'Component_5': 169, 'Component_6': 2, 'Component_7': 78, 'Component_8': 76, 'Component_9': 81, 'Component_10': 79, 'Component_11': 3, 'Component_12': 74, 'Component_13': 81, 'Component_14': 26, 'Component_15': 4, 'Component_16': 27}",8.634611314571291
0.2,7.6836066808770305,Fail,1000,891,109,287,713,672,True,19,"{'Component_1': 6, 'Component_2': 2, 'Component_3': 27, 'Component_4': 2, 'Component_5': 10, 'Component_6': 73, 'Component_7': 2, 'Component_8': 87, 'Component_9': 70, 'Component_10': 5, 'Component_11': 73, 'Component_12': 81, 'Component_13': 77, 'Component_14': 3, 'Component_15': 71, 'Component_16': 68, 'Component_17': 26, 'Component_18': 4, 'Component_19': 26}",7.6836066808770305
0.2,7.22081489528127,Fail,1000,872,128,327,673,615,True,22,"{'Component_1': 4, 'Component_2': 2, 'Component_3': 21, 'Component_4': 2, 'Component_5': 8, 'Component_6': 5, 'Component_7': 73, 'Component_8': 2, 'Component_9': 77, 'Component_10': 68, 'Component_11': 5, 'Component_12': 56, 'Component_13': 9, 'Component_14': 80, 'Component_15': 65, 'Component_16': 4, 'Component_17': 3, 'Component_18': 67, 'Component_19': 67, 'Component_20': 25, 'Component_21': 4, 'Component_22': 26}",7.22081489528127
0.2,17.762977084706844,Pass,1000,978,22,60,940,933,True,1,{'Component_1': 940},17.762977084706844
0.30000000000000004,16.752391882836868,Pass,1000,974,26,67,933,921,True,1,{'Component_1': 933},16.752391882836868
0.30000000000000004,10.329488233201172,Fail,1000,932,68,176,824,795,True,9,"{'Component_1': 72, 'Component_2': 90, 'Component_3': 170, 'Component_4': 81, 'Component_5': 81, 'Component_6': 90, 'Component_7': 78, 'Component_8': 90, 'Component_9': 72}",10.329488233201172
0.30000000000000004,8.579209948021747,Fail,1000,901,99,245,755,702,True,15,"{'Component_1': 46, 'Component_2': 3, 'Component_3': 2, 'Component_4': 87, 'Component_5': 159, 'Component_6': 68, 'Component_7': 2, 'Component_8': 2, 'Component_9': 74, 'Component_10': 90, 'Component_11': 55, 'Component_12': 20, 'Component_13': 85, 'Component_14': 56, 'Component_15': 6}",8.579209948021747
0.30000000000000004,7.775930786825494,Fail,1000,880,120,299,701,639,True,16,"{'Component_1': 40, 'Component_2': 2, 'Component_3': 84, 'Component_4': 153, 'Component_5': 2, 'Component_6': 2, 'Component_7': 61, 'Component_8': 2, 'Component_9': 69, 'Component_10': 88, 'Component_11': 52, 'Component_12': 17, 'Component_13': 66, 'Component_14': 5, 'Component_15': 53, 'Component_16': 5}",7.775930786825494
0.30000000000000004,7.175295390785602,Fail,1000,858,142,353,647,573,True,23,"{'Component_1': 24, 'Component_2': 14, 'Component_3': 2, 'Component_4': 75, 'Component_5': 63, 'Component_6': 5, 'Component_7': 2, 'Component_8': 69, 'Component_9': 2, 'Component_10': 2, 'Component_11': 2, 'Component_12': 56, 'Component_13': 2, 'Component_14': 66, 'Component_15': 80, 'Component_16': 2, 'Component_17': 49, 'Component_18': 15, 'Component_19': 63, 'Component_20': 5, 'Component_21': 20, 'Component_22': 24, 'Component_23': 5}",7.175295390785602
0.30000000000000004,19.173912269819322,Pass,1000,976,24,65,935,927,True,1,{'Component_1': 935},19.173912269819322
0.4,18.438726011965787,Pass,1000,977,23,58,942,930,True,1,{'Component_1': 942},18.438726011965787
0.4,10.240009972621355,Fail,1000,936,64,165,835,807,True,11,"{'Component_1': 76, 'Component_2': 85, 'Component_3': 84, 'Component_4': 3, 'Component_5': 82, 'Component_6': 90, 'Component_7': 84, 'Component_8': 260, 'Component_9': 7, 'Component_10': 58, 'Component_11': 6}",10.240009972621355
0.4,8.016719504417761,Fail,1000,906,94,239,761,717,True,19,"{'Component_1': 8, 'Component_2': 56, 'Component_3': 75, 'Component_4': 84, 'Component_5': 3, 'Component_6': 70, 'Component_7': 3, 'Component_8': 86, 'Component_9': 38, 'Component_10': 36, 'Component_11': 3, 'Component_12': 251, 'Component_13': 2, 'Component_14': 2, 'Component_15': 35, 'Component_16': 2, 'Component_17': 3, 'Component_18': 2, 'Component_19': 2}",8.016719504417761
0.4,7.260154810571769,Fail,1000,879,121,294,706,636,True,22,"{'Component_1': 3, 'Component_2': 5, 'Component_3': 43, 'Component_4': 4, 'Component_5': 72, 'Component_6': 82, 'Component_7': 3, 'Component_8': 65, 'Component_9': 3, 'Component_10': 76, 'Component_11': 35, 'Component_12': 33, 'Component_13': 3, 'Component_14': 68, 'Component_15': 2, 'Component_16': 2, 'Component_17': 85, 'Component_18': 85, 'Component_19': 31, 'Component_20': 2, 'Component_21': 2, 'Component_22': 2}",7.260154810571769
0.4,6.676170657382147,Fail,1000,854,146,345,655,561,True,23,"{'Component_1': 3, 'Component_2': 5, 'Component_3': 40, 'Component_4': 4, 'Component_5': 66, 'Component_6': 76, 'Component_7': 3, 'Component_8': 62, 'Component_9': 3, 'Component_10': 59, 'Component_11': 8, 'Component_12': 32, 'Component_13': 32, 'Component_14': 3, 'Component_15': 64, 'Component_16': 2, 'Component_17': 2, 'Component_18': 82, 'Component_19': 77, 'Component_20': 3, 'Component_21': 25, 'Component_22': 2, 'Component_23': 2}",6.676170657382147
0.4,18.201568080053566,Pass,1000,977,23,62,938,930,True,1,{'Component_1': 938},18.201568080053566
0.5,16.46704826778632,Pass,1000,976,24,64,936,927,True,1,{'Component_1': 936},16.46704826778632
0.5,9.856962812734343,Fail,1000,933,67,172,828,798,True,9,"{'Component_1': 27, 'Component_2': 42, 'Component_3': 169, 'Component_4': 180, 'Component_5': 22, 'Component_6': 57, 'Component_7': 79, 'Component_8': 177, 'Component_9': 75}",9.856962812734343
0.5,7.531954430470003,Fail,1000,905,95,234,766,714,True,14,"{'Component_1': 21, 'Component_2': 35, 'Component_3': 91, 'Component_4': 73, 'Component_5': 4, 'Component_6': 68, 'Component_7': 92, 'Component_8': 20, 'Component_9': 55, 'Component_10': 75, 'Component_11': 171, 'Component_12': 54, 'Component_13': 2, 'Component_14': 5}",7.531954430470003
0.5,7.032741258780232,Fail,1000,883,117,289,711,648,True,21,"{'Component_1': 21, 'Component_2': 27, 'Component_3': 4, 'Component_4': 81, 'Component_5': 71, 'Component_6': 4, 'Component_7': 64, 'Component_8': 87, 'Component_9': 20, 'Component_10': 52, 'Component_11': 69, 'Component_12': 86, 'Component_13': 71, 'Component_14': 3, 'Component_15': 13, 'Component_16': 2, 'Component_17': 8, 'Component_18': 5, 'Component_19': 16, 'Component_20': 2, 'Component_21': 5}",7.032741258780232
0.5,6.615455947248749,Fail,1000,861,139,342,658,582,True,23,"{'Component_1': 20, 'Component_2': 27, 'Component_3': 2, 'Component_4': 79, 'Component_5': 63, 'Component_6': 2, 'Component_7': 64, 'Component_8': 78, 'Component_9': 13, 'Component_10': 48, 'Component_11': 3, 'Component_12': 65, 'Component_13': 84, 'Component_14': 68, 'Component_15': 3, 'Component_16': 10, 'Component_17': 2, 'Component_18': 4, 'Component_19': 2, 'Component_20': 8, 'Component_21': 2, 'Component_22': 4, 'Component_23': 7}",6.615455947248749
0.5,17.07449905423228,Pass,1000,976,24,63,937,927,True,1,{'Component_1': 937},17.07449905423228
0.6000000000000001,17.98204647395031,Fail,1000,976,24,64,936,927,True,2,"{'Component_1': 94, 'Component_2': 842}",17.98204647395031
0.6000000000000001,12.884363738903641,Fail,1000,962,38,97,903,885,True,4,"{'Component_1': 89, 'Component_2': 450, 'Component_3': 279, 'Component_4': 85}",12.884363738903641
0.6000000000000001,11.486145219632453,Fail,1000,951,49,125,875,852,True,4,"{'Component_1': 83, 'Component_2': 441, 'Component_3': 274, 'Component_4': 77}",11.486145219632453
0.6000000000000001,10.656050445273777,Fail,1000,942,58,148,852,825,True,4,"{'Component_1': 80, 'Component_2': 429, 'Component_3': 266, 'Component_4': 77}",10.656050445273777
0.6000000000000001,9.871186940426957,Fail,1000,932,68,174,826,795,True,7,"{'Component_1': 77, 'Component_2': 340, 'Component_3': 2, 'Component_4': 76, 'Component_5': 261, 'Component_6': 68, 'Component_7': 2}",9.871186940426957
0.7000000000000001,16.41756851350541,Pass,1000,976,24,62,938,927,True,1,{'Component_1': 938},16.41756851350541
0.0,32.473188507047816,Pass,1000,993,7,10,990,978,True,1,{'Component_1': 990},32.473188507047816
0.0,14.75645490231768,Pass,1000,974,26,33,967,921,True,1,{'Component_1': 967},14.75645490231768
0.0,10.062672667206934,Fail,1000,936,64,80,920,807,True,8,"{'Component_1': 89, 'Component_2': 2, 'Component_3': 87, 'Component_4': 2, 'Component_5': 733, 'Component_6': 2, 'Component_7': 3, 'Component_8': 2}",10.062672667206934
0.0,8.569676210836668,Fail,1000,911,89,109,891,732,True,15,"{'Component_1': 80, 'Component_2': 2, 'Component_3': 2, 'Component_4': 85, 'Component_5': 2, 'Component_6': 185, 'Component_7': 2, 'Component_8': 78, 'Component_9': 6, 'Component_10': 2, 'Component_11': 365, 'Component_12': 2, 'Component_13': 76, 'Component_14': 2, 'Component_15': 2}",8.569676210836668
0.0,7.586254908760273,Fail,1000,891,109,132,868,672,True,24,"{'Component_1': 64, 'Component_2': 11, 'Component_3': 2, 'Component_4': 2, 'Component_5': 85, 'Component_6': 2, 'Component_7': 180, 'Component_8': 2, 'Component_9': 77, 'Component_10': 2, 'Component_11': 2, 'Component_12': 3, 'Component_13': 90, 'Component_14': 2, 'Component_15': 85, 'Component_16': 4, 'Component_17': 89, 'Component_18': 2, 'Component_19': 87, 'Component_20': 18, 'Component_21': 53, 'Component_22': 2, 'Component_23': 2, 'Component_24': 2}",7.586254908760273
0.0,7.168216629000446,Fail,1000,869,131,161,839,606,True,30,"{'Component_1': 33, 'Component_2': 11, 'Component_3': 19, 'Component_4': 2, 'Component_5': 2, 'Component_6': 2, 'Component_7': 2, 'Component_8': 80, 'Component_9': 2, 'Component_10': 2, 'Component_11': 85, 'Component_12': 2, 'Component_13': 91, 'Component_14': 75, 'Component_15': 2, 'Component_16': 2, 'Component_17': 3, 'Component_18': 88, 'Component_19': 2, 'Component_20': 81, 'Component_21': 3, 'Component_22': 2, 'Component_23': 89, 'Component_24': 2, 'Component_25': 83, 'Component_26': 18, 'Component_27': 50, 'Component_28': 2, 'Component_29': 2, 'Component_30': 2}",7.168216629000446
0.0,6.793480463629449,Fail,1000,853,147,182,818,558,True,33,"{'Component_1': 33, 'Component_2': 8, 'Component_3': 18, 'Component_4': 2, 'Component_5': 2, 'Component_6': 2, 'Component_7': 2, 'Component_8': 78, 'Component_9': 2, 'Component_10': 2, 'Component_11': 81, 'Component_12': 2, 'Component_13': 2, 'Component_14': 90, 'Component_15': 67, 'Component_16': 7, 'Component_17': 2, 'Component_18': 2, 'Component_19': 3, 'Component_20': 87, 'Component_21': 2, 'Component_22': 78, 'Component_23': 3, 'Component_24': 2, 'Component_25': 88, 'Component_26': 2, 'Component_27': 82, 'Component_28': 16, 'Component_29': 45, 'Component_30': 2, 'Component_31': 2, 'Component_32': 2, 'Component_33': 2}",6.793480463629449
0.0,18.47951948839341,Pass,1000,982,18,19,981,945,True,1,{'Component_1': 981},18.47951948839341
1.0,31.216644928690034,Pass,1000,993,7,18,982,978,True,1,{'Component_1': 982},31.216644928690034
1.0,15.177467252640186,Pass,1000,976,24,65,935,927,True,1,{'Component_1': 935},15.177467252640186
1.0,9.12754188402503,Fail,1000,937,63,158,842,810,True,12,"{'Component_1': 74, 'Component_2': 3, 'Component_3': 79, 'Component_4': 95, 'Component_5': 83, 'Component_6': 80, 'Component_7': 85, 'Component_8': 88, 'Component_9': 182, 'Component_10': 2, 'Component_11': 68, 'Component_12': 3}",9.12754188402503
1.0,8.115282161121568,Fail,1000,913,87,216,784,738,True,12,"{'Component_1': 71, 'Component_2': 74, 'Component_3': 87, 'Component_4': 83, 'Component_5': 74, 'Component_6': 79, 'Component_7': 82, 'Component_8': 90, 'Component_9': 77, 'Component_10': 2, 'Component_11': 62, 'Component_12': 3}",8.115282161121568
1.0,7.1998847029876885,Fail,1000,894,106,254,746,681,True,14,"{'Component_1': 58, 'Component_2': 2, 'Component_3': 3, 'Component_4': 63, 'Component_5': 87, 'Component_6': 81, 'Component_7': 66, 'Component_8': 74, 'Component_9': 82, 'Component_10': 90, 'Component_11': 73, 'Component_12': 2, 'Component_13': 62, 'Component_14': 3}",7.1998847029876885
1.0,6.60517031494268,Fail,1000,874,126,301,699,621,True,19,"{'Component_1': 51, 'Component_2': 4, 'Component_3': 2, 'Component_4': 3, 'Component_5': 48, 'Component_6': 9, 'Component_7': 84, 'Component_8': 72, 'Component_9': 66, 'Component_10': 70, 'Component_11': 70, 'Component_12': 2, 'Component_13': 3, 'Component_14': 81, 'Component_15': 73, 'Component_16': 2, 'Component_17': 53, 'Component_18': 3, 'Component_19': 3}",6.60517031494268
1.0,6.242232580976568,Fail,1000,857,143,340,660,570,True,23,"{'Component_1': 36, 'Component_2': 2, 'Component_3': 4, 'Component_4': 6, 'Component_5': 2, 'Component_6': 3, 'Component_7': 43, 'Component_8': 9, 'Component_9': 84, 'Component_10': 63, 'Component_11': 2, 'Component_12': 63, 'Component_13': 66, 'Component_14': 70, 'Component_15': 2, 'Component_16': 3, 'Component_17': 78, 'Component_18': 70, 'Component_19': 2, 'Component_20': 20, 'Component_21': 26, 'Component_22': 3, 'Component_23': 3}",6.242232580976568
1.0,21.046791152001838,Pass,1000,983,17,43,957,948,True,1,{'Component_1': 957},21.046791152001838
2.0,33.644413297718465,Pass,1000,992,8,21,979,975,True,1,{'Component_1': 979},33.644413297718465
2.0,14.581709770860426,Fail,1000,974,26,69,931,921,True,12,"{'Component_1': 10, 'Component_2': 3, 'Component_3': 454, 'Component_4': 2, 'Component_5': 436, 'Component_6': 4, 'Component_7': 5, 'Component_8': 3, 'Component_9': 2, 'Component_10': 3, 'Component_11': 5, 'Component_12': 4}",14.581709770860426
2.0,11.837399597008973,Fail,1000,963,37,101,899,888,True,13,"{'Component_1': 8, 'Component_2': 3, 'Component_3': 72, 'Component_4': 2, 'Component_5': 368, 'Component_6': 2, 'Component_7': 354, 'Component_8': 4, 'Component_9': 5, 'Component_10': 3, 'Component_11': 2, 'Component_12': 71, 'Component_13': 5}",11.837399597008973
2.0,10.127655404871454,Fail,1000,957,43,116,884,870,True,17,"{'Component_1': 8, 'Component_2': 3, 'Component_3': 64, 'Component_4': 3, 'Component_5': 2, 'Component_6': 2, 'Component_7': 361, 'Component_8': 2, 'Component_9': 4, 'Component_10': 264, 'Component_11': 4, 'Component_12': 5, 'Component_13': 3, 'Component_14': 2, 'Component_15': 85, 'Component_16': 68, 'Component_17': 4}",10.127655404871454
2.0,9.128079716798078,Fail,1000,949,51,135,865,846,True,20,"{'Component_1': 4, 'Component_2': 3, 'Component_3': 62, 'Component_4': 3, 'Component_5': 2, 'Component_6': 2, 'Component_7': 267, 'Component_8': 2, 'Component_9': 4, 'Component_10': 2, 'Component_11': 82, 'Component_12': 264, 'Component_13': 4, 'Component_14': 5, 'Component_15': 3, 'Component_16': 2, 'Component_17': 83, 'Component_18': 63, 'Component_19': 4, 'Component_20': 4}",9.128079716798078
2.0,8.704465728161749,Fail,1000,943,57,152,848,828,True,19,"{'Component_1': 4, 'Component_2': 3, 'Component_3': 56, 'Component_4': 3, 'Component_5': 2, 'Component_6': 4, 'Component_7': 2, 'Component_8': 262, 'Component_9': 2, 'Component_10': 4, 'Component_11': 2, 'Component_12': 82, 'Component_13': 264, 'Component_14': 5, 'Component_15': 3, 'Component_16': 83, 'Component_17': 59, 'Component_18': 4, 'Component_19': 4}",8.704465728161749
2.0,9.078430629707803,Fail,1000,936,64,169,831,807,True,24,"{'Component_1': 4, 'Component_2': 3, 'Component_3': 52, 'Component_4': 3, 'Component_5': 2, 'Component_6': 4, 'Component_7': 2, 'Component_8': 3, 'Component_9': 155, 'Component_10': 5, 'Component_11': 4, 'Component_12': 2, 'Component_13': 4, 'Component_14': 89, 'Component_15': 2, 'Component_16': 82, 'Component_17': 72, 'Component_18': 5, 'Component_19': 3, 'Component_20': 187, 'Component_21': 81, 'Component_22': 59, 'Component_23': 4, 'Component_24': 4}",9.078430629707803
2.0,31.760953724081315,Pass,1000,994,6,15,985,981,True,1,{'Component_1': 985},31.760953724081315
3.0,36.778742814783364,Pass,1000,994,6,16,984,981,True,1,{'Component_1': 984},36.778742814783364
3.0,17.637973310043225,Fail,1000,976,24,64,936,927,True,7,"{'Component_1': 90, 'Component_2': 3, 'Component_3': 92, 'Component_4': 573, 'Component_5': 92, 'Component_6': 82, 'Component_7': 4}",17.637973310043225
